temp_core,temp_ambient,temp_exhaust,vibration_x,vibration_y,vibration_z,pressure_inlet,pressure_outlet,motor_speed,motor_current,voltage_supply,power_factor,equipment_failure
95.99529494279278,18.296314536850684,91.58036869857524,23.28775522852993,15.111410247777187,0.49669210004750264,102.59718311595869,96.97704225178441,1591.490687149778,19.861636780555003,220.09161779951754,0.8669289129003275,1
73.72049176029259,22.655759048318714,65.83679615765567,1.9983863998705635,2.0012121658153,0.49915526259120885,99.22036951258546,96.18988498534361,1781.9203849965327,14.152117400878435,220.0290201510321,0.8946150782494259,0
86.92580909479962,25.87030808012046,76.33557241058821,1.727344755839042,3.5626749277982763,0.4983363100218036,101.97272017158338,101.43538193977531,1756.0491556917625,12.539615766607051,219.51544032785085,0.9133872526306476,0
75.37149238524918,22.036803261566877,72.28092514026082,2.7948118725549933,3.5562214365661475,0.5005068025945525,98.93351712183961,96.30734767834626,1817.742827012889,16.64196418483382,219.086544848017,0.88857476959404,0
57.77687525638014,19.48972925605321,54.33211673357995,0.5530867168903919,4.9224407002340484,0.501036385908587,103.18090244342018,100.56290830531084,1875.0330424730016,16.454227526677485,219.8421472238865,0.8671005016653782,0
72.46873240244159,23.778074244559782,65.37245599953397,4.915834785083317,5.686162725678347,0.49973718317670296,99.05250211803936,97.53555411593717,1786.3888914113652,10.893690980304989,219.37026861754282,0.9453525262934057,0
76.95040571016959,20.5862148640253,72.46538283649112,2.687827279933195,4.546411398378453,0.5006277023945519,109.9163632796038,106.86329843693271,1863.021469961163,18.175385936452287,219.2589861590945,0.8917196637822681,0
72.20546563105442,18.183995725753384,63.334072201915035,2.3908682826094054,3.246942219581243,0.5011884749665035,104.2546846388789,99.29406581227309,1788.429599917337,15.089897914041421,219.91063094015504,0.8559748605323526,0
85.84992022856659,20.79915286852259,78.81184341099613,3.5563789262997965,9.693017318428918,0.4997522928015655,98.22226664404647,96.80376325930817,1819.255401606319,14.33835295455159,219.14511609633516,0.9459493596828006,0
78.89201315060961,20.969563212383516,73.5485129065878,0.6568919331798075,1.9713448606064232,0.5001345832848122,100.2464871260858,97.4049616737153,1672.6997467689266,13.884215480192687,221.09798652644798,0.8948291244204863,0
68.2862598142189,26.19944357833303,63.6922380507911,2.9421814709668914,1.8137881084796634,0.49996299190592675,99.39256447279794,95.51973264026259,1764.7574244637972,15.94916763938789,219.2440976276608,0.8923339970621165,0
74.95143270768085,16.141102619995465,70.6607992402406,2.309776960726514,7.91181931745228,0.501351088946337,107.2350230879253,105.1895192306903,1735.3785418699943,15.899050176320422,219.90916521519156,0.8904602900464686,0
76.60879237371974,20.276593859487484,68.83531098458506,0.7105213888948088,5.845872406380693,0.4981384866393408,96.98281082755696,95.6963387914098,1869.5997849056334,15.411053996432921,220.65230135167366,0.9296872113795125,0
76.45493004046796,22.482643869833563,70.26398090181793,4.007114684974643,8.084549485813913,0.5001586833236187,104.25002133984796,100.43716357859199,1812.9230087159535,15.844494997516708,219.82729652408372,0.9074383874975455,0
92.22545966009245,23.951633438689417,83.82500694900715,4.432518257759043,4.05272657907693,0.49904982453793023,93.40799308763266,91.10757264713178,1804.2652257523728,15.719046320560643,220.01752920893557,0.8691671505850816,0
78.69682779410617,23.65209434288301,71.34721418226663,2.1147115597861417,4.324796180717671,0.49935684958987736,113.74391207955033,111.54686007145628,1749.7143509788739,18.203801569539742,220.30196546434016,0.9417626045099383,0
76.49413411581662,21.099974284008372,70.5557012741768,7.763669417571987,6.245786751292019,0.4995857892190725,97.93640360402618,94.14311398607467,1736.2574214493848,15.590459482210866,220.03666496412532,0.8605735136506105,1
75.79721092070113,25.477799327595157,70.44484602906284,0.6826044931739788,1.1413845315438067,0.5011531696984548,94.32341859380614,91.05331298027359,1739.9393590553368,15.5419764293744,220.27554849165492,0.8781574721882284,0
73.50284587996362,23.30995116844338,72.88347412677925,2.450484492651498,7.230564684851144,0.49954433750198635,98.46613657668185,96.54596675115332,1773.0367644386317,15.760354775210892,220.0883818499861,0.8866127996669588,0
86.74648231486552,21.841865316270887,79.69251625442121,20.66926005910515,13.740091486842779,0.49824257662959726,100.19731099651965,97.97141858968628,1609.4719771015948,22.61939002816783,220.19572974896676,0.9188712060676123,1
63.73990644225743,25.808273179146013,58.24192824919818,0.48512336289529334,2.0434525079453003,0.5016180684811661,101.44652317936881,99.13244179655516,1879.1309521867026,15.948782130312114,219.80433479738556,0.9486660904911075,0
